timestamp,Oahu_AES,Oahu_Airport_DSG,Oahu_Battery_4,Oahu_Battery_6,Oahu_Battery_Conting,Oahu_Battery_Reg,Oahu_CC_152,Oahu_CIP_CT,Oahu_CentralTrackingPV_PV_01,Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_11,Oahu_CentralTrackingPV_PV_12,Oahu_CentralTrackingPV_PV_13,Oahu_CentralTrackingPV_PV_14,Oahu_CentralTrackingPV_PV_15,Oahu_CentralTrackingPV_PV_16,Oahu_CentralTrackingPV_PV_17,Oahu_CentralTrackingPV_PV_18,Oahu_FlatDistPV_Oahu_FlatDistPV_0,Oahu_FlatDistPV_Oahu_FlatDistPV_1,Oahu_FlatDistPV_Oahu_FlatDistPV_2,Oahu_FlatDistPV_Oahu_FlatDistPV_3,Oahu_H-Power,Oahu_Honolulu_8,Oahu_Honolulu_9,Oahu_IC_Barge,Oahu_IC_MCBH,Oahu_IC_Schofield,Oahu_Kahe_1,Oahu_Kahe_2,Oahu_Kahe_3,Oahu_Kahe_4,Oahu_Kahe_5,Oahu_Kahe_6,Oahu_Kalaeloa_CC1,Oahu_Kalaeloa_CC2,Oahu_Kalaeloa_CC3,Oahu_OffshoreWind_OffWind,Oahu_OnshoreWind_OnWind_101,Oahu_OnshoreWind_OnWind_102,Oahu_OnshoreWind_OnWind_103,Oahu_OnshoreWind_OnWind_104,Oahu_OnshoreWind_OnWind_105,Oahu_OnshoreWind_OnWind_106,Oahu_OnshoreWind_OnWind_107,Oahu_OnshoreWind_OnWind_201,Oahu_OnshoreWind_OnWind_202,Oahu_OnshoreWind_OnWind_203,Oahu_OnshoreWind_OnWind_204,Oahu_OnshoreWind_OnWind_205,Oahu_OnshoreWind_OnWind_206,Oahu_OnshoreWind_OnWind_207,Oahu_OnshoreWind_OnWind_208,Oahu_OnshoreWind_OnWind_209,Oahu_OnshoreWind_OnWind_301,Oahu_OnshoreWind_OnWind_302,Oahu_OnshoreWind_OnWind_303,Oahu_OnshoreWind_OnWind_304,Oahu_OnshoreWind_OnWind_305,Oahu_OnshoreWind_OnWind_306,Oahu_OnshoreWind_OnWind_307,Oahu_OnshoreWind_OnWind_308,Oahu_OnshoreWind_OnWind_309,Oahu_OnshoreWind_OnWind_401,Oahu_OnshoreWind_OnWind_402,Oahu_OnshoreWind_OnWind_403,Oahu_OnshoreWind_OnWind_404,Oahu_OnshoreWind_OnWind_405,Oahu_OnshoreWind_OnWind_406,Oahu_OnshoreWind_OnWind_407,Oahu_OnshoreWind_OnWind_408,Oahu_OnshoreWind_OnWind_409,Oahu_OnshoreWind_OnWind_410,Oahu_OnshoreWind_OnWind_501,Oahu_OnshoreWind_OnWind_502,Oahu_OnshoreWind_OnWind_503,Oahu_OnshoreWind_OnWind_504,Oahu_OnshoreWind_OnWind_505,Oahu_OnshoreWind_OnWind_506,Oahu_OnshoreWind_OnWind_507,Oahu_OnshoreWind_OnWind_508,Oahu_OnshoreWind_OnWind_509,Oahu_OnshoreWind_OnWind_Kahuku,Oahu_OnshoreWind_OnWind_Kawailoa,Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,Oahu_Waiau_10,Oahu_Waiau_6,Oahu_Waiau_7,Oahu_Waiau_8,Oahu_Waiau_9
2020-01-23-20:00,180,0,13.059,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6953,0,22.4267,0,0,0,0,11.8482,0,137.623,9.66998,82.8149,8.10528,29.2026,5.32879,3.91425,1.19394,1.73766,21.2077,22.6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23-22:00,180,0,42.6987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,89.9496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1981,0,13.2819,0,0,0,0,9.24541,0,136.229,15.2082,57.5502,11.6076,29.1266,3.39222,3.20497,0.61791,1.15267,19.7097,38.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-00:00,180,0,0,0,0,0,113.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,83.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64294,0,5.78305,0,0,0,0,7.0516,0,72.8077,11.8501,35.9685,10.0239,10.6003,1.49152,2.65973,0.342427,0.274765,5.72601,32.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-02:00,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,77.4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02856,0,6.04515,0,0,0,0,7.23592,0,81.6262,13.7562,58.768,4.9515,20.9953,1.81406,1.64554,0.414218,0.532643,7.97382,34.1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-04:00,180,0,0,0,0,0,113.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,88.8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67552,0,2.96866,0,0,0,0,3.17655,0,42.4678,3.50667,31.4684,2.07192,8.64684,0.00308193,0.0826847,0,0.385065,3.99771,3.85137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-06:00,180,0,0,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,48.84,0,0,0,0,0,0,90,90,24.9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2328,0,2.50655,0,0,0,0,0.265125,0,9.01579,2.24613,3.32395,0.0178315,0.367748,0,0.125701,0,0,1.76752,3.61446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-08:00,180,0,24.0164,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,39.8877,0,0,0,0,0,0,18.8125,0,9.5031,32.5318,42.8,0,0,0,0,48.84,0,0,0,0,0,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680849,0,0.0438283,0,0,0,0,0,0,20.3772,1.29958,1.44541,0.271362,0.00499872,0.0578992,0.201839,0,0.00138887,1.02157,1.42446,0,21.2145,17.1408,0,24.1223,0,5.41006,0,0,0.953652,0,5.03153,12.4734,0,0,0,0,0,0,0,0
2020-02-23-10:00,180,0,2.74219,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,48.3349,0,0,0,0,0,0,46.151,0,23.5787,54.4974,42.8,0,0,0,0,0,0,0,0,0,0,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00875,0,0.12529,0,0,0,0,1.08552,0,13.6572,1.00885,2.09322,0.144206,1.03803,0,0.00283716,0,0.0347635,2.77986,1.81177,0,33.263,22.6742,0,35.6778,0,27.8844,0,0,7.9449,0,12.3974,26.2002,0,0,0,0,0,0,0,0
2020-02-23-12:00,180,0,0,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,54.1462,0,0,0,0,0,0,48.8775,0,30.1842,54.9915,42.8,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40343,0,1.45958,0,0,0,0,3.0786,0,9.10309,2.78144,5.12278,1.51275,4.13212,0.158731,0.0358212,0.0709807,0.0966498,1.40496,2.83836,0,32.1088,20.3493,0,33.7161,0,42.1608,0,0,11.5046,0,13.1688,31.2079,0,0,0,0,0,0,0,0
2020-02-23-14:00,180,0,42.6987,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,55.2251,0,0,0,0,0,0,38.7294,0,28.0253,42.2727,42.8,0,0,0,0,0,0,0,0,0,0,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201948,0,0.77527,0,0,0,0,1.3605,0,0.0942353,1.46093,1.93826,1.3175,1.49543,0.593717,0.0379077,0.144325,0.252578,0.0242449,0.387049,0,23.1805,14.0033,0,21.318,0,38.3163,0,0,12.7899,0,11.6527,27.2509,0,0,0,0,0,0,0,0
2020-02-23-16:00,180,0,0,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,50.485,0,0,0,0,0,0,23.3602,0,17.3019,19.0402,42.8,30.6912,0,0,0,0,0,0,48.8,0,74.6,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908256,0,1.28601,0,0,0,0,0.0278945,0,0.539543,3.77508,1.16605,1.09667,0.108579,1.78904,0.088776,0.219929,0.298605,0.183601,0.0485488,0,9.38727,3.79802,0,4.50797,0,30.1936,0,0,8.29494,0,7.07381,15.5096,0,0,0,0,30.3,0,0,0
2020-02-23-18:00,180,0,24.2518,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,53.4,46.4274,0,0,48.84,0,0,86.1,0,134.3,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50899,0,0,0,0,0,0,0.0146656,1.03332,3.73892,0.328752,0.00515028,1.39693,0.188926,0,0.280373,0,2.41418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9994,0,0,0
2020-02-23-20:00,180,0,0,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,31.2333,0,0,48.84,0,0,86.1,0,134.3,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88028,0,3.16581,0,0,0,0,0,0,22.4788,6.27249,4.6163,1.77209,0.0312307,3.50509,0.379073,0.248896,0.65983,3.12219,7.10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23-22:00,180,0,0,0,0,0,150.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,126.621,0,90,90,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15557,0,0.472963,0,0,0,0,0,0,35.0805,3.93142,2.20539,0,0,3.45939,0,0.390937,0.608175,4.73772,12.1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23-00:00,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3305,0,20.6223,0,0,0,0,12.1116,0,153.704,23.6227,80.6203,12.3234,30.5469,3.11998,4.24341,0.806368,0.805153,21.186,32.5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23-02:00,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1338,0,0,0,0,0,0,142.838,23.513,75.9853,11.4862,31.8337,2.80247,5.15034,0,1.02122,19.0859,35.8932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23-04:00,67,0,36.7768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02483,0,15.6501,0,0,0,0,12.7741,0,100.499,9.75256,80.8678,5.48676,30.09,4.08482,3.70653,1.0296,1.40208,9.71454,13.9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23-06:00,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6538,0,17.576,0,0,0,0,15.4387,0,152.507,31.9191,79.8532,13.4483,31.069,4.21971,5.97931,1.65551,1.69478,19.4063,58.8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23-08:00,74.8527,0,0.848787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6449,0,0,0,0,0,0,22.9904,0,10.836,36.3453,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.351,0,17.0926,0,0,0,0,11.4698,0,156.432,17.5841,72.9421,8.06752,23.8897,2.61839,2.97568,0.543992,1.26691,22.3631,40.2536,0,24.5407,19.3812,0,28.7367,0,7.64751,0,0,1.48662,0,5.92779,12.9293,0,0,0,0,0,0,0,0
2020-03-23-10:00,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7784,0,0,0,0,0,0,51.2095,0,19.4787,50.8855,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3934,0,18.6751,0,0,0,0,10.7675,0,145.993,18.6045,71.5932,8.56612,22.3428,3.17359,3.84771,0.85311,0.932917,19.8405,42.1052,0,33.602,21.7678,0,34.839,0,30.0222,0,0,9.86861,0,12.5091,21.7239,0,0,0,0,0,0,0,0
2020-03-23-12:00,80.6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8257,0,0,0,0,0,0,55.9618,0,18.8213,46.7019,42.8,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9018,0,19.8653,0,0,0,0,8.64312,0,123.582,14.3186,70.0672,6.33374,17.6482,3.4164,3.75171,0.77203,1.01863,17.2154,31.7013,0,30.4218,19.4233,0,27.977,0,33.9024,0,0,14.2292,0,13.7392,20.8348,0,0,0,0,0,0,0,0
